discom,year,month,date,circle,division,subdivision,section,area,catcode,catdesc,totservices,billedservices,units,load,source_file,units_negative_flag,unit_per_load
TGNPDCL,2026,1,2026-01-01,NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,BARDHIPOOR,BARDIPUR,9,EV CHARGING STATIONS,3,3.0,1554.0,159.0,January.csv,False,9.773584905660377
TGNPDCL,2026,1,2026-01-01,PEDDAPALLY,MANTHANI,Manthani,RAMAGIRI,KALVACHERLA,9,EV CHARGING STATIONS,1,1.0,0.0,56.0,January.csv,False,0.0
TGNPDCL,2026,1,2026-01-01,NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,BARDHIPOOR,MENTRAJPALLY,9,EV CHARGING STATIONS,1,1.0,284.0,50.0,January.csv,False,5.68
TGNPDCL,2026,1,2026-01-01,NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,BARDHIPOOR,SUDDAPALLY,9,EV CHARGING STATIONS,2,2.0,3195.0,80.0,January.csv,False,39.9375
TGNPDCL,2026,1,2026-01-01,WARANGAL,WARANGAL,WARANGAL,STATION ROAD,STATION ROAD,9,EV CHARGING STATIONS,1,1.0,2.0,53.0,January.csv,False,0.03773584905660377
TGNPDCL,2026,1,2026-01-01,NIZAMABAD,BODHAN,RUDRUR,VARNI,SN PURAM,9,EV CHARGING STATIONS,1,1.0,766.0,30.0,January.csv,False,25.533333333333335
TGNPDCL,2026,1,2026-01-01,NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,JAKRANPALLY,ARGUL,9,EV CHARGING STATIONS,1,1.0,6821.0,50.0,January.csv,False,136.42
TGNPDCL,2026,1,2026-01-01,NIRMAL,NIRMAL,NIRMAL,NIRMAL-TOWN3,DIVYA NAGAR,9,EV CHARGING STATIONS,1,1.0,1899.0,45.0,January.csv,False,42.2
TGNPDCL,2026,1,2026-01-01,NIRMAL,NIRMAL,NIRMAL,SOAN,KADTHAL,9,EV CHARGING STATIONS,1,1.0,9.0,120.0,January.csv,False,0.075
TGNPDCL,2026,1,2026-01-01,NIRMAL,NIRMAL,NIRMAL,SOAN,SOAN,9,EV CHARGING STATIONS,1,1.0,2544.0,50.0,January.csv,False,50.88
TGNPDCL,2026,1,2026-01-01,NIZAMABAD,ARMOOR,MORTHAD,KAMMARPALLY,KAMMARPALLY,9,EV CHARGING STATIONS,2,2.0,368.0,100.0,January.csv,False,3.68
TGNPDCL,2026,1,2026-01-01,NIZAMABAD,ARMOOR,MORTHAD,MORTHAD,DONKAL,9,EV CHARGING STATIONS,1,1.0,0.0,50.0,January.csv,False,0.0
TGNPDCL,2026,1,2026-01-01,NIZAMABAD,NIZAMABAD,NIZAMABAD TOWN 2,SHUBASHNAGAR,N10,9,EV CHARGING STATIONS,1,1.0,1.0,50.0,January.csv,False,0.02
TGNPDCL,2026,1,2026-01-01,NIZAMABAD,NIZAMABAD,NIZAMABAD TOWN 3,BOURGAON,BORGAON (P),9,EV CHARGING STATIONS,2,2.0,11199.0,165.0,January.csv,False,67.87272727272727
TGNPDCL,2026,1,2026-01-01,PEDDAPALLY,MANTHANI,RAMAGUNDAM,RAMAGUNDAM,MOGALPAHAD,9,EV CHARGING STATIONS,4,4.0,1270.0,190.0,January.csv,False,6.684210526315789
TGNPDCL,2026,1,2026-01-01,WARANGAL,RURAL WARANGAL,WARDHANNAPET,RAYAPARTHI,RAYAPARTHI,9,EV CHARGING STATIONS,1,1.0,31.0,50.0,January.csv,False,0.62
TGNPDCL,2026,1,2026-01-01,NIZAMABAD,ARMOOR,MORTHAD,MORTHAD,MORTHAD,9,EV CHARGING STATIONS,1,1.0,0.0,50.0,January.csv,False,0.0
TGNPDCL,2026,1,2026-01-01,KAMAREDDY,KAMAREDDY,Kamareddy Town,KAMAREDDY TOWN-III,KAMAREDDY TOWN II,9,EV CHARGING STATIONS,1,1.0,0.0,54.0,January.csv,False,0.0
TGNPDCL,2026,1,2026-01-01,KAMAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,9,EV CHARGING STATIONS,1,1.0,0.0,30.0,January.csv,False,0.0
TGNPDCL,2026,1,2026-01-01,KAMAREDDY,BANSWADA,PITLAM,PITLAM,PITLAM,9,EV CHARGING STATIONS,1,1.0,2821.0,50.0,January.csv,False,56.42
TGNPDCL,2026,1,2026-01-01,KAMAREDDY,KAMAREDDY,Kamareddy Town,KAMAREDDY(R),PATHARAJAMPET,9,EV CHARGING STATIONS,1,1.0,660.0,45.0,January.csv,False,14.666666666666666
TGNPDCL,2026,1,2026-01-01,KAMAREDDY,KAMAREDDY,Kamareddy Town,KAMAREDDY(R),TEKRIYAL,9,EV CHARGING STATIONS,1,0.0,0.0,25.0,January.csv,False,0.0
TGNPDCL,2026,1,2026-01-01,MANCHERIAL,MANCHERIAL,MANCHERIAL - RURAL,MANCHERIAL - RURAL,NASPOOR,9,EV CHARGING STATIONS,1,1.0,39.0,50.0,January.csv,False,0.78
TGNPDCL,2026,1,2026-01-01,KAMAREDDY,KAMAREDDY,DOMAKONDA,BHIKNOOR(NORTH),ANTHAMPALLI,9,EV CHARGING STATIONS,1,1.0,99.0,54.0,January.csv,False,1.8333333333333333
TGNPDCL,2026,1,2026-01-01,KAMAREDDY,KAMAREDDY,DOMAKONDA,BHIKNOOR(NORTH),BASWAPOOR,9,EV CHARGING STATIONS,2,2.0,5226.0,104.0,January.csv,False,50.25
TGNPDCL,2026,1,2026-01-01,KARIMNAGAR,KARIMNAGAR,KARIMNAGAR TOWN 2,KRN TOWN 2,J CIRCLE,9,EV CHARGING STATIONS,1,1.0,2001.0,50.0,January.csv,False,40.02
TGNPDCL,2026,1,2026-01-01,KHAMMAM,KHAMMAM,KHAMMAM(T),KHAMMAM TOWN-2,ZONE (7)  KHAMMAM,9,EV CHARGING STATIONS,1,1.0,2579.0,30.0,January.csv,False,85.96666666666667
TGNPDCL,2026,1,2026-01-01,MANCHERIAL,MANCHERIAL,MANCHERIAL - RURAL,MANCHERIAL - RURAL,TEAGALPAHAD,9,EV CHARGING STATIONS,1,1.0,1194.0,50.0,January.csv,False,23.88
TGNPDCL,2026,1,2026-01-01,KAMAREDDY,KAMAREDDY,DOMAKONDA,BHIKNOOR(SOUTH),BHIKNOOR,9,EV CHARGING STATIONS,1,1.0,76.0,120.0,January.csv,False,0.6333333333333333
TGNPDCL,2026,1,2026-01-01,KARIMNAGAR,HUZURABAD,HUZURABAD,HUZURABAD TOWN,RTC DEPO ,9,EV CHARGING STATIONS,1,1.0,669.0,20.0,January.csv,False,33.45
TGNPDCL,2026,1,2026-01-01,KARIMNAGAR,KARIMNAGAR RURAL,Gangadhara,ACHAMPALLY,WADDIARAM,9,EV CHARGING STATIONS,1,1.0,184.0,25.0,January.csv,False,7.36
TGNPDCL,2026,1,2026-01-01,KHAMMAM,WYRA,WYRA,PEDDA GOPATHI,THANIKELLA,9,EV CHARGING STATIONS,1,1.0,537.0,50.0,January.csv,False,10.74
TGNPDCL,2026,1,2026-01-01,KHAMMAM,WYRA,WYRA,WYRA,STAGE PINAPAKA,9,EV CHARGING STATIONS,1,1.0,111.0,50.0,January.csv,False,2.22
TGNPDCL,2026,1,2026-01-01,KARIMNAGAR,KARIMNAGAR RURAL,Gangadhara,CHOPPADANDI,CHOPPADANDI,9,EV CHARGING STATIONS,1,1.0,190.0,50.0,January.csv,False,3.8
TGNPDCL,2026,1,2026-01-01,NIRMAL,BHAINSA,BASAR,BASAR,BASAR,9,EV CHARGING STATIONS,1,1.0,0.0,0.054,January.csv,False,0.0
TGNPDCL,2026,1,2026-01-01,MAHABUBABAD,THORRUR,THORRUR,CHINNAVANGARA,VELIKATTA,9,EV CHARGING STATIONS,1,1.0,0.0,120.0,January.csv,False,0.0
TGNPDCL,2026,1,2026-01-01,KARIMNAGAR,KARIMNAGAR,KARIMNAGAR TOWN 2,KRN TOWN 7,NON SLAB,9,EV CHARGING STATIONS,1,1.0,2515.0,50.0,January.csv,False,50.3
TGNPDCL,2026,1,2026-01-01,MAHABUBABAD,MAHABUBABAD,MAHABUBABAD(T),MAHABUBABAD (TOWN),NON SLB,9,EV CHARGING STATIONS,1,1.0,1253.0,30.0,January.csv,False,41.766666666666666
TGNPDCL,2026,1,2026-01-01,MAHABUBABAD,MAHABUBABAD,MAHABUBABAD(T),MAHABUBABAD (TOWN),NSPT ROAD,9,EV CHARGING STATIONS,1,1.0,34560.0,120.0,January.csv,False,288.0
TGNPDCL,2026,1,2026-01-01,KARIMNAGAR,KARIMNAGAR,KARIMNAGAR TOWN 2,KRN TOWN 9,T CIRCLE,9,EV CHARGING STATIONS,1,1.0,51.0,120.0,January.csv,False,0.425
TGNPDCL,2026,1,2026-01-01,MAHABUBABAD,THORRUR,THORRUR,THORRUR(T),DUBBA THANDA,9,EV CHARGING STATIONS,1,1.0,571.0,50.0,January.csv,False,11.42
TGNPDCL,2026,1,2026-01-01,BHADRADRI KOTHAGUDEM,BHADRACHALAM,BHADRACHALAM,BCM-TOWN,BHADRACHALAM,9,EV CHARGING STATIONS,1,1.0,3.0,30.0,January.csv,False,0.1
TGNPDCL,2026,1,2026-01-01,BHADRADRI KOTHAGUDEM,BHADRACHALAM,BHADRACHALAM,BURGUMPADU,LAKSHMIPURAM,9,EV CHARGING STATIONS,1,1.0,2039.0,30.0,January.csv,False,67.96666666666667
TGNPDCL,2026,1,2026-01-01,ADILABAD,ADILABAD,ADILABAD TOWN,ADILABAD TOWN-III,ADILABAD-TOWN-III,9,EV CHARGING STATIONS,2,2.0,1711.0,75.0,January.csv,False,22.813333333333333
TGNPDCL,2026,1,2026-01-01,ADILABAD,ADILABAD,ADILABAD TOWN,MAVALA,DASNAPUR,9,EV CHARGING STATIONS,1,1.0,521.0,30.0,January.csv,False,17.366666666666667
TGNPDCL,2026,1,2026-01-01,ADILABAD,ADILABAD,ECHODA,ECHODA,ADEGAON (B),9,EV CHARGING STATIONS,1,1.0,0.0,50.0,January.csv,False,0.0
TGNPDCL,2026,1,2026-01-01,ADILABAD,UTNOOR,UTNOOR,GUDIHATNOOR,MANNUR,9,EV CHARGING STATIONS,1,0.0,0.0,120.0,January.csv,False,0.0
TGNPDCL,2026,1,2026-01-01,ASIFABAD,ASIFABAD,ASIFABAD,ASIFABAD,ASIFABAD,9,EV CHARGING STATIONS,2,2.0,324.0,106.0,January.csv,False,3.056603773584906
TGNPDCL,2026,1,2026-01-01,ADILABAD,UTNOOR,UTNOOR,GUDIHATNOOR,SEETHAGONDHI,9,EV CHARGING STATIONS,3,3.0,0.0,150.0,January.csv,False,0.0
TGNPDCL,2026,1,2026-01-01,ASIFABAD,ASIFABAD,ASIFABAD,ASIFABAD (RURAL),BURUGUDA,9,EV CHARGING STATIONS,1,1.0,0.0,50.0,January.csv,False,0.0
TGNPDCL,2026,1,2026-01-01,KAMAREDDY,BANSWADA,BANSWADA,BANSWADA,BANSWADA,9,EV CHARGING STATIONS,1,1.0,0.0,30.0,January.csv,False,0.0
TGNPDCL,2026,1,2026-01-01,HANUMAKONDA,HANAMKONDA/RURAL,KAMALAPUR,ELKATHURTHY,ELKATHURTHY,9,EV CHARGING STATIONS,1,1.0,153.0,30.0,January.csv,False,5.1
TGNPDCL,2026,1,2026-01-01,HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),MACHILIBAZAR,RANGAMPET,9,EV CHARGING STATIONS,2,2.0,0.0,106.0,January.csv,False,0.0
TGNPDCL,2026,1,2026-01-01,HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),NAKKALAGUTTA,BALASAMUDRAM,9,EV CHARGING STATIONS,1,1.0,831.0,55.0,January.csv,False,15.10909090909091
TGNPDCL,2026,1,2026-01-01,BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,TEKULAPALLY,TEKULA PALLY,9,EV CHARGING STATIONS,1,1.0,0.0,30.0,January.csv,False,0.0
TGNPDCL,2026,1,2026-01-01,HANUMAKONDA,HANAMKONDA/RURAL,KAMALAPUR,ELKATHURTHY,PENCHIKALPET,9,EV CHARGING STATIONS,1,0.0,0.0,120.0,January.csv,False,0.0
TGNPDCL,2026,1,2026-01-01,HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),NAKKALAGUTTA,NAKKALAGUTTA,9,EV CHARGING STATIONS,1,1.0,133.0,79.0,January.csv,False,1.6835443037974684
TGNPDCL,2026,1,2026-01-01,HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),SUBEDARI,BONDIVAGU,9,EV CHARGING STATIONS,1,1.0,2597.0,30.0,January.csv,False,86.56666666666666
TGNPDCL,2026,1,2026-01-01,JAGITYAL,METPALLY,METPALLY,METPALLY TOWN 2,METPALLY TOWN 2,9,EV CHARGING STATIONS,1,1.0,0.0,50.0,January.csv,False,0.0
TGNPDCL,2026,1,2026-01-01,JANGAON,GHANPUR,GHANPUR,GHANPUR (TOWN),GHANPUR (T) (H),9,EV CHARGING STATIONS,1,1.0,936.0,50.0,January.csv,False,18.72
